word,freq,ig
tiedekirja,9,7.649853558788777e-05
biography,9,0.0003393246562076735
animation,9,0.001061481837818845
prevost,9,-6.898900665408547e-05
publishing,9,-6.72713778897549e-05
xxius,9,-6.898900665408547e-05
programmatic,9,-6.898900665408547e-05
royalty,9,0.002649935206486931
glorium,9,0.0003393246562076735
superiority,9,-1.3642996490315085e-06
specificity,9,0.00024854576705024556
neuve,9,-6.898900665408547e-05
wird,9,0.0003393246562076735
ueber,9,0.0003393246562076735
coling,9,0.00024854576705024556
orion,9,-1.3642996490315085e-06
uciwpl,9,-0.00011760271901661845
pausa,9,-0.00012412812285622632
eurac,9,-6.898900665408547e-05
branimir,9,0.00024854576705024556
meillet,9,-1.3642996490315085e-06
iamb,9,-0.00011760271901661845
semarang,9,-0.00011760271901661845
culicover,9,-1.3642996490315085e-06
selling,9,0.00554867050264185
tags,9,0.00016052085219731005
digitize,9,-3.4230912408173e-05
communist,9,7.649853558788777e-05
sac,9,-0.00012412812285622632
maybury,9,0.00016052085219731005
broadwell,9,0.00024854576705024556
hojus,9,0.00016052085219731005
vmc,9,-0.00012412812285622632
calzolarus,9,-1.3642996490315085e-06
webber,9,0.00016052085219731005
diese,9,0.00016052085219731005
inuit,9,-6.898900665408547e-05
downward,9,7.649853558788777e-05
pickle,9,7.649853558788777e-05
kick,9,0.003670080665707065
termnet,9,-6.898900665408547e-05
donostium,9,-6.898900665408547e-05
moha,9,0.00016052085219731005
disponible,9,0.00024854576705024556
activite,9,-0.00011760271901661845
tokushima,9,0.00024854576705024556
belmore,9,7.649853558788777e-05
anomalous,9,0.00016052085219731005
nd,9,0.0009859335993543938
yarowsky,9,0.00016052085219731005
opponent,9,0.00015270466045413933
finno,9,0.00024854576705024556
thin,9,1.4093695196226719e-05
imminent,9,0.0002645657545432556
cruce,9,0.0003393246562076735
mislead,9,0.0004320842915678247
waveform,9,-0.00011760271901661845
ijcai,9,7.649853558788777e-05
murkowskus,9,0.008528381398340334
declerck,9,-6.898900665408547e-05
imperialism,9,0.00024854576705024556
endorse,9,0.001061481837818845
lamb,9,0.00016052085219731005
yup,9,7.649853558788777e-05
digit,9,0.0006565983705053569
suddenly,9,-7.041484071435011e-05
agglutinative,9,0.00016052085219731005
gc,9,7.649853558788777e-05
enforcement,9,0.001061481837818845
hamitic,9,-0.00011760271901661845
billboard,9,0.008528381398340334
nandus,9,-0.00012412812285622632
selective,9,0.0005519560308957505
seen,9,0.006262861845563905
southeastern,9,7.649853558788777e-05
aart,9,7.649853558788777e-05
portuguesa,9,-0.00012412812285622632
khalid,9,0.0003393246562076735
mro,9,-6.898900665408547e-05
girona,9,7.649853558788777e-05
scratch,9,0.0007395399115979195
earning,9,0.002620421183120225
extremist,9,0.002649935206486931
kilgarriff,9,0.00016052085219731005
nijholt,9,0.0003393246562076735
rieser,9,-1.3642996490315085e-06
translingual,9,0.00016052085219731005
edukado,9,-0.00012412812285622632
pablo,9,0.00024854576705024556
valkhoff,9,-0.00012412812285622632
shoriya,9,-0.00012412812285622632
uwaterloo,9,-1.3642996490315085e-06
informazione,9,0.00016052085219731005
printable,9,-6.72713778897549e-05
passion,9,0.0018080655945336144
lovely,9,-1.3642996490315085e-06
boskovic,9,0.00024854576705024556
goliat,9,7.649853558788777e-05
tupus,9,-6.898900665408547e-05
folli,9,0.0003393246562076735
chester,9,-6.898900665408547e-05
dd,9,0.00032795465504531496
ltg,9,-6.898900665408547e-05
hurt,9,1.924345016524054e-05
besancon,9,-6.898900665408547e-05
rake,9,0.0006565983705053569
janhunen,9,-1.3642996490315085e-06
updates,9,0.0018080655945336144
unconditionally,9,0.0013212964568860563
hacer,9,-0.00012412812285622632
precio,9,-0.00012412812285622632
unclear,9,0.0003393246562076735
uam,9,7.649853558788777e-05
programa,9,7.649853558788777e-05
chile,9,-6.898900665408547e-05
chong,9,0.0018080655945336144
pala,9,-0.00012412812285622632
hud,9,0.0007713101675806966
lisu,9,-0.00012412812285622632
cada,9,-6.898900665408547e-05
koike,9,-0.00011760271901661845
lca,9,-0.00011760271901661845
sijtsma,9,-0.00012412812285622632
chiinus,9,-0.00012412812285622632
laris,9,-0.00012412812285622632
ncc,9,-0.00012412812285622632
cepat,9,-0.00012412812285622632
pkzip,9,-0.00012412812285622632
albnyvms,9,-0.00011760271901661845
particulars,8,0.0003393246562076735
mahajan,8,-1.3642996490315085e-06
tromsoe,8,-0.00011760271901661845
platzack,8,0.00024854576705024556
isl,8,7.649853558788777e-05
midwest,8,0.00024854576705024556
walnut,8,-7.041484071435011e-05
marketplace,8,0.0009859335993543938
acknowledgment,8,0.00024854576705024556
specialty,8,-7.041484071435011e-05
gleitman,8,0.00024854576705024556
restrictive,8,0.00024854576705024556
huffman,8,-6.72713778897549e-05
shut,8,7.38384110167134e-05
protest,8,0.00024854576705024556
moral,8,0.00024854576705024556
reiterate,8,0.0013159628076124807
chonnam,8,-6.898900665408547e-05
professorship,8,0.00016052085219731005
giant,8,0.004422296519293267
arena,8,0.0007395399115979195
serif,8,1.4093695196226719e-05
width,8,0.0002645657545432556
theirs,8,-5.811271247424532e-05
reform,8,0.00024854576705024556
grapheme,8,7.649853558788777e-05
jeroen,8,0.00024854576705024556
univie,8,-1.3642996490315085e-06
med,8,0.0003393246562076735
goldmine,8,0.0035248187401777376
dupont,8,-6.898900665408547e-05
bellcore,8,0.00024854576705024556
banff,8,0.00016052085219731005
cooperate,8,0.0003393246562076735
millar,8,-0.00011760271901661845
esol,8,-6.898900665408547e-05
stephanie,8,-6.72713778897549e-05
chaos,8,0.0003393246562076735
kakava,8,7.649853558788777e-05
celebration,8,0.0003393246562076735
didactic,8,0.00016052085219731005
trainee,8,0.00016052085219731005
katholieke,8,0.00024854576705024556
algebraic,8,0.00024854576705024556
bod,8,0.00024854576705024556
upc,8,0.00016052085219731005
preoccupation,8,0.00016052085219731005
subsequently,8,0.0003393246562076735
hajicova,8,0.00016052085219731005
nynorsk,8,-6.898900665408547e-05
producer,8,-6.72713778897549e-05
wisdom,8,-5.811271247424532e-05
esri,8,0.00016052085219731005
fifty,8,-5.811271247424532e-05
archaic,8,0.0003393246562076735
melody,8,0.00024854576705024556
faraday,8,7.649853558788777e-05
exeter,8,0.00016052085219731005
jody,8,0.001019073042717089
baron,8,0.00016052085219731005
landau,8,0.0003393246562076735
decompose,8,0.0003393246562076735
oliveira,8,0.00024854576705024556
pseudo,8,0.0003393246562076735
embarrass,8,-7.041484071435011e-05
meter,8,7.649853558788777e-05
kommunikation,8,0.00016052085219731005
limber,8,-1.3642996490315085e-06
lingui,8,0.0003393246562076735
plenum,8,0.00016052085219731005
fcosw,8,0.0003393246562076735
prairienet,8,0.0003393246562076735
proportion,8,0.00015270466045413933
connell,8,0.00016052085219731005
carstair,8,0.00024854576705024556
dartmouth,8,-6.72713778897549e-05
cowper,8,0.00016052085219731005
csc,8,-6.898900665408547e-05
entrance,8,0.00016052085219731005
profits,8,0.0075318557046166745
quota,8,0.0020606079189473547
pride,8,0.0007395399115979195
silly,8,0.003670080665707065
professionally,8,0.005336265212834812
showtime,8,0.0035865852605094783
wire,8,0.0013159628076124807
vax,8,0.00024854576705024556
herbal,8,0.0035865852605094783
transform,8,0.0013159628076124807
gotta,8,0.0013159628076124807
penelope,8,0.0003393246562076735
evidentiality,8,0.00024854576705024556
sequential,8,0.00024854576705024556
initiation,8,0.0003393246562076735
bitte,8,0.00016052085219731005
garage,8,0.00015270466045413933
megan,8,7.649853558788777e-05
moser,8,7.649853558788777e-05
miscommunication,8,0.00024854576705024556
spee,8,0.0016380792819821188
burt,8,0.00016052085219731005
conversely,8,0.0003393246562076735
override,8,0.00024854576705024556
tubingen,8,0.0003393246562076735
wahlster,8,0.0003393246562076735
perry,8,7.649853558788777e-05
schegloff,8,0.00024854576705024556
decisive,8,0.0005519560308957505
dhatha,8,-0.00012412812285622632
enclitic,8,-1.3642996490315085e-06
tta,8,-0.00012412812285622632
rigorous,8,0.00024854576705024556
usefulness,8,0.00024854576705024556
fin,8,0.00024854576705024556
amass,8,0.0035865852605094783
guise,8,0.0013159628076124807
diamond,8,0.001019073042717089
harm,8,0.0003393246562076735
oulu,8,-0.00011760271901661845
ignorance,8,0.00024854576705024556
substrate,8,0.0003393246562076735
ere,8,0.00024854576705024556
census,8,-7.041484071435011e-05
destroy,8,7.649853558788777e-05
resemble,8,0.0003393246562076735
proceeds,8,0.0003393246562076735
equality,8,-1.3642996490315085e-06
targeted,8,0.004564026944092303
checkers,8,7.649853558788777e-05
maximal,8,0.00024854576705024556
adhere,8,7.38384110167134e-05
execute,8,-5.811271247424532e-05
robot,8,0.00024854576705024556
irisa,8,-6.898900665408547e-05
bradley,8,0.00024854576705024556
regent,8,0.0002645657545432556
jenny,8,0.00016052085219731005
were,8,7.38384110167134e-05
sinn,8,-6.898900665408547e-05
insure,8,0.003670080665707065
equip,8,0.0003393246562076735
cry,8,-6.72713778897549e-05
incapable,8,0.0003393246562076735
firmly,8,-7.041484071435011e-05
subtle,8,0.00024854576705024556
sensible,8,-1.3642996490315085e-06
sabatier,8,0.00016052085219731005
validation,8,0.00024854576705024556
vet,8,0.00024854576705024556
rupee,8,-0.00011760271901661845
bend,8,0.00024854576705024556
gladney,8,0.00024854576705024556
bl,8,0.0009859335993543938
kirk,8,0.0003393246562076735
habit,8,0.002848325673204255
finest,8,0.005336265212834812
cabinet,8,0.004564026944092303
undergrad,8,0.00016052085219731005
vague,8,-5.811271247424532e-05
cheshire,8,0.00024854576705024556
oup,8,0.0003393246562076735
equivalence,8,0.00024854576705024556
horizon,8,-7.041484071435011e-05
questionable,8,0.0005519560308957505
adjust,8,0.00015270466045413933
copula,8,0.0003393246562076735
btk,8,-6.898900665408547e-05
jpte,8,-6.898900665408547e-05
chulalongkorn,8,7.649853558788777e-05
unaware,8,0.0003393246562076735
dagan,8,7.649853558788777e-05
authorize,8,-5.811271247424532e-05
domination,8,0.00042379366286593445
delimit,8,-7.041484071435011e-05
happiness,8,0.0023500742496260774
oneself,8,0.0003393246562076735
overhead,8,7.38384110167134e-05
secrecy,8,0.00554867050264185
cheryl,8,7.38384110167134e-05
fedex,8,0.004564026944092303
cards,8,0.0075318557046166745
salish,8,0.0003393246562076735
dit,8,-1.3642996490315085e-06
kus,8,0.00024854576705024556
francard,8,-0.00011760271901661845
reinforce,8,0.00024854576705024556
nonsense,8,0.0013159628076124807
enrich,8,-5.811271247424532e-05
thu,8,0.0005519560308957505
respectability,8,0.0075318557046166745
unforeseen,8,0.0075318557046166745
assuming,8,0.0075318557046166745
reprinting,8,0.006538361982795893
reselling,8,0.006538361982795893
moving,8,0.0075318557046166745
requesting,8,0.0075318557046166745
kathy,8,-6.72713778897549e-05
peak,8,7.38384110167134e-05
dad,8,0.0023500742496260774
rankin,8,-6.898900665408547e-05
upward,8,-4.257606323443408e-05
calculation,8,-6.72713778897549e-05
notebook,8,-6.898900665408547e-05
distort,8,0.00024854576705024556
dmll,8,-1.3642996490315085e-06
parker,8,0.00016052085219731005
maximise,8,0.00024854576705024556
xii,8,0.00024854576705024556
booth,8,0.0003393246562076735
tennis,8,0.00042379366286593445
micronesian,8,-1.3642996490315085e-06
pron,8,-1.3642996490315085e-06
xavier,8,-5.811271247424532e-05
promotional,8,0.006538361982795893
desert,8,0.0003393246562076735
lament,8,-1.3642996490315085e-06
interconnect,8,0.00024854576705024556
brilliant,8,0.0005519560308957505
plausibility,8,0.0003393246562076735
communications,8,0.0003393246562076735
acs,8,0.00024854576705024556
hiroshus,8,7.649853558788777e-05
notes,8,0.0007395399115979195
stellenbosch,8,-0.00012412812285622632
inclusive,8,0.0009859335993543938
boolean,8,0.00016052085219731005
sexuality,8,7.649853558788777e-05
warning,8,0.003670080665707065
nonlinguistic,8,7.649853558788777e-05
austerlitz,8,-6.898900665408547e-05
everywhere,8,7.38384110167134e-05
alot,8,0.005336265212834812
brace,8,0.0007395399115979195
recurrent,8,0.0003393246562076735
unstress,8,0.00024854576705024556
appreciation,8,-5.811271247424532e-05
sneak,8,0.002649935206486931
milan,8,0.0002645657545432556
diminutive,8,0.00016052085219731005
hook,8,0.0002645657545432556
tune,8,0.003670080665707065
newton,8,0.00024854576705024556
swim,8,-6.72713778897549e-05
undesirable,8,0.0016380792819821188
asked,8,0.005336265212834812
mendez,8,0.0013212964568860563
predominantly,8,0.0003393246562076735
diner,8,-6.72713778897549e-05
hartmut,8,0.0003393246562076735
pi,8,0.00016052085219731005
handicap,8,-5.811271247424532e-05
cst,8,0.0007395399115979195
logician,8,0.0003393246562076735
pannonius,8,-0.00011760271901661845
cb,8,-1.3642996490315085e-06
resist,8,-7.041484071435011e-05
todd,8,0.00016052085219731005
comma,8,-6.72713778897549e-05
crop,8,0.0007395399115979195
pr,8,-5.811271247424532e-05
approaches,8,0.00024854576705024556
trom,8,-6.898900665408547e-05
troi,8,-7.041484071435011e-05
clever,8,0.0005519560308957505
reanalyse,8,0.00024854576705024556
bookshop,8,0.0003393246562076735
juff,8,-0.00011760271901661845
unaccusative,8,0.0003393246562076735
iccl,8,-0.00012412812285622632
masc,8,7.649853558788777e-05
nlpeople,8,0.004422296519293267
nyu,8,0.00024854576705024556
brugman,8,7.649853558788777e-05
noch,8,0.00016052085219731005
continus,8,7.649853558788777e-05
morava,8,7.649853558788777e-05
rudimentary,8,0.00024854576705024556
stafford,8,-1.3642996490315085e-06
announcer,8,7.649853558788777e-05
ford,8,0.0009859335993543938
lively,8,0.0003393246562076735
persuasion,8,0.0003393246562076735
dijk,8,0.00016052085219731005
dik,8,0.00016052085219731005
noriko,8,0.0003393246562076735
maynard,8,7.649853558788777e-05
qualifications,8,0.0003393246562076735
lookup,8,-6.72713778897549e-05
catamaran,8,-0.00011760271901661845
marjorie,8,0.0003393246562076735
spectacular,8,0.0020606079189473547
elegant,8,0.0003393246562076735
focal,8,0.00024854576705024556
sunysb,8,0.00024854576705024556
liaison,8,7.649853558788777e-05
plot,8,0.00024854576705024556
priorus,8,0.00024854576705024556
hero,8,0.00015270466045413933
irritation,8,0.00015270466045413933
sogang,8,-0.00011760271901661845
kuroda,8,0.0003393246562076735
gakuin,8,0.00024854576705024556
compilation,8,-5.811271247424532e-05
keen,8,0.00024854576705024556
knight,8,0.00024854576705024556
lc,8,7.649853558788777e-05
celso,8,0.0003393246562076735
libre,8,0.00024854576705024556
vor,8,0.0003393246562076735
swigger,8,7.649853558788777e-05
actionality,8,-6.898900665408547e-05
rosenberg,8,0.00024854576705024556
directeur,8,0.00016052085219731005
radisson,8,-6.898900665408547e-05
reconcile,8,0.00024854576705024556
duke,8,0.00016052085219731005
exit,8,0.00016052085219731005
lakoff,8,0.00024854576705024556
reduplicate,8,-0.00011760271901661845
nahuatl,8,-1.3642996490315085e-06
bach,8,-1.3642996490315085e-06
tagalog,8,0.00024854576705024556
decrease,8,0.0002645657545432556
plurality,8,0.0003393246562076735
distributive,8,-7.041484071435011e-05
flemish,8,0.00024854576705024556
csnlp,8,-0.00011760271901661845
mathesius,8,-1.3642996490315085e-06
consonantal,8,0.00024854576705024556
computerize,8,0.00016052085219731005
lambrecht,8,0.0003393246562076735
reinhart,8,0.00024854576705024556
intensional,8,7.649853558788777e-05
daniele,8,0.0003393246562076735
les,8,7.649853558788777e-05
elsap,8,-6.898900665408547e-05
principe,8,7.649853558788777e-05
objet,8,0.00024854576705024556
ordre,8,7.649853558788777e-05
svetlana,8,0.00016052085219731005
montpellier,8,0.00016052085219731005
lp,8,7.649853558788777e-05
schmitz,8,-1.3642996490315085e-06
christa,8,-1.3642996490315085e-06
dependence,8,0.0003393246562076735
tyne,8,7.649853558788777e-05
elite,8,0.0007395399115979195
decent,8,0.003670080665707065
bdsm,8,0.0016743046767376812
lindvall,8,-1.3642996490315085e-06
quirk,8,7.649853558788777e-05
ethnomethodology,8,0.0003393246562076735
searle,8,7.649853558788777e-05
lascaride,8,0.00024854576705024556
vallduvus,8,0.0003393246562076735
electrical,8,0.0009859335993543938
costs,8,7.38384110167134e-05
huttar,8,-1.3642996490315085e-06
shalom,8,0.0003393246562076735
fletcher,8,7.649853558788777e-05
soundex,8,-0.00011760271901661845
psy,8,0.00016052085219731005
childhood,8,-7.041484071435011e-05
aphasia,8,0.00016052085219731005
jeanine,8,7.649853558788777e-05
dorm,8,0.00024854576705024556
herm,8,7.649853558788777e-05
environmental,8,0.00024854576705024556
chemical,8,0.0013159628076124807
burden,8,-5.811271247424532e-05
epstein,8,0.00016052085219731005
garbage,8,0.0013159628076124807
products,8,0.005336265212834812
salvador,8,-7.041484071435011e-05
emplous,8,0.00016052085219731005
formel,8,-0.00012412812285622632
fait,8,0.00016052085219731005
doit,8,0.00024854576705024556
proportional,8,-7.041484071435011e-05
callaghan,8,0.0003393246562076735
indoeuropean,8,0.0003393246562076735
stig,8,7.649853558788777e-05
sven,8,0.00024854576705024556
heid,8,0.00016052085219731005
christensen,8,7.649853558788777e-05
angelika,8,0.0003393246562076735
originator,8,0.0075318557046166745
cheat,8,0.0035248187401777376
flynn,8,-0.00012412812285622632
lax,8,0.00016052085219731005
certification,8,1.4093695196226719e-05
yr,8,0.0016380792819821188
polysemous,8,0.00024854576705024556
peninsulum,8,0.00016052085219731005
engdahl,8,-1.3642996490315085e-06
jin,8,0.00024854576705024556
